id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,0,0.0113075,0,0.012051,0,0.0122959,0,0.0141167
2,0,0.134929,0,0.135094,0,0.136197,0,0.0123337
3,0,0.162939,0,0.161864,0,0.16557,0,0.0115184
4,0,0.0495612,0,0.0461657,0,0.0477502,0,0.0145564
5,0,0.0530536,0,0.0557279,0,0.0564913,0,0.014963
6,0,-0.0328612,0,-0.0296844,0,-0.0281966,0,0.0152596
7,0,0.159351,0,0.15972,0,0.161937,0,0.0121349
8,0,-0.0502024,0,-0.0495259,0,-0.0487874,0,0.0136171
9,0,-0.0675132,0,-0.0670234,0,-0.0663779,0,0.0151655
10,0,-0.104359,0,-0.0997437,0,-0.101022,0,0.0123726
11,0,0.000492293,0,0.00158149,0,0.00272922,0,0.0132422
12,0,-0.0617186,0,-0.0646516,0,-0.0636701,0,0.0173757
13,0,0.0344335,0,0.0320085,0,0.0335124,0,0.0168729
14,0,-0.10555,0,-0.108533,0,-0.10659,0,0.0147232
15,0,-0.0546019,0,-0.0566776,0,-0.0546555,0,0.0150717
16,0,0.112054,0,0.11019,0,0.113752,0,0.0155535
17,0,0.151389,0,0.152001,0,0.152089,0,0.0163464
18,0,0.037332,0,0.0353706,0,0.0362059,0,0.0158969
19,0,0.0603811,0,0.0590842,0,0.060012,0,0.0154063
20,0,-0.0335764,0,-0.0328965,0,-0.0319398,0,0.0155286
21,0,0.152584,0,0.15542,0,0.153242,0,0.016366
22,0,-0.0787238,0,-0.0762144,0,-0.07643,0,0.0141408
23,0,-0.0675327,0,-0.0706684,0,-0.066489,0,0.0129621
24,0,-0.106214,0,-0.107394,0,-0.10748,0,0.0150835
25,0,-0.000190333,0,0.00133991,0,0.000838191,0,0.0154303
26,0,-0.0668809,0,-0.0693621,0,-0.0661913,0,0.0171933
27,0,0.0114719,0,0.0117983,0,0.0129087,0,0.0142299
28,0,-0.113153,0,-0.114608,0,-0.109852,0,0.0150133
29,0,-0.0374263,0,-0.0366241,0,-0.0377154,0,0.0132349
30,0,-0.0841273,0,-0.090315,0,-0.0859663,0,0.0153509
31,0,0.162319,0,0.164559,0,0.164707,0,0.0151746
32,0,0.0372728,0,0.0398979,0,0.039055,0,0.0160178
33,0,0.0563167,0,0.0568962,0,0.0575357,0,0.0136262
34,0,-0.0368975,0,-0.0347342,0,-0.035211,0,0.0180962
35,0,0.149538,0,0.149189,0,0.150015,0,0.0171229
36,0,-0.0830752,0,-0.0831751,0,-0.0811012,0,0.0157993
37,0,-0.0436605,0,-0.0428865,0,-0.0405396,0,0.0139893
38,0,-0.117268,0,-0.116051,0,-0.114651,0,0.0133712
39,0,0.00742528,0,0.00610435,0,0.00737841,0,0.014969
40,0,-0.0686496,0,-0.0664095,0,-0.0664387,0,0.0169251
41,0,0.0308865,0,0.0317031,0,0.0320654,0,0.0138043
42,0,-0.081696,0,-0.0843512,0,-0.0828147,0,0.0135163
43,0,-0.0616734,0,-0.0606019,0,-0.0584245,0,0.0204472
44,0,-0.111165,0,-0.110628,0,-0.111154,0,0.0159774
45,0,0.0950148,0,0.102187,0,0.09856,0,0.0157511
